37,21540
37,21541
38,21
38,4108
38,13692
39,22
39,221
39,546
39,757
39,1092
39,1172
39,1371
39,1921
39,2529
39,2708
39,2745
39,4202
39,4582
39,5764
39,6148
39,6799
39,7331
39,7987
39,8448
39,8557
39,9421
39,11785
39,16523
40,23
40,1102
40,2937
40,7781
40,8419
40,9564
40,9565
40,11547
40,12156
40,16767
40,16771
40,18932
40,19152
41,23
42,24
42,2301
43,24
43,631
43,691
43,700
43,1009
43,2075
43,2118
43,2301
43,2578
43,2694
43,3069
43,4384
43,4699
43,4725
43,5008
43,6406
43,8142
43,9538
43,10738
43,11069
43,12353
43,12960
43,15102
43,15357
43,17032
43,19280
43,19323
43,20562
43,21503
43,21953
44,24
44,631
44,709
44,1254
44,2075
44,5196
44,8691
44,11069
44,20562
44,21093
45,26
45,3257
45,3990
45,7553
46,27
46,3722
46,5315
46,5436
46,7844
46,11214
47,28
47,286
47,952
47,3893
47,5016
47,5507
47,5602
47,9242
47,11497
47,11632
47,12968
47,17822
47,20451
48,28
48,286
48,952
48,1936
48,3893
48,3916
48,4211
48,5507
48,5602
48,5893
48,9242
48,10667
48,10814
48,11497
48,12968
48,17822
48,18348
48,21326
49,28
49,99
49,286
49,952
49,1774
49,2444
49,2447
49,3147
49,3882
49,3893
49,5507
49,5602
49,9242
49,9825
49,11506
49,11632
49,12968
49,13953
49,20767
50,28
50,63
50,1554
50,1821
50,1936
50,3147
50,3856
50,4211
50,4782
50,5378
50,8354
50,8940
50,9207
50,13408
50,13525
50,16278
50,16680
50,19450
51,29
51,30
51,9766
51,10241
51,16632
52,29
52,1115
52,1143
52,1851
52,3451
52,4028
52,4503
52,4642
52,4674
52,5554
52,5621
52,5759
52,6183
52,6728
52,6780
52,8491
52,8784
52,8986
52,9135
52,9766
52,9869
52,10241
52,11880
52,12012
52,12495
52,13192
52,14548
52,14611
52,14736
52,14774
52,14787
52,14925
52,16264
52,16481
52,17093
52,18675
52,18718
52,18987
52,19362
53,30
53,595
53,936
53,1115
53,1143
53,1851
53,2205
53,2525
53,2955
53,3682
53,4422
53,4503
53,4738
53,5323
53,5509
53,5525
53,5624
53,6276
53,7447
53,7673
53,7894
53,8012
53,9034
53,9639
53,11581
53,12853
53,13229
53,13517
53,13519
53,13882
53,16900
53,17600
53,18379
53,20859
54,31
54,36
54,181
54,332
54,351
54,541
54,1145
54,1955
54,2124
54,2460
54,3489
54,5324
54,5351
54,5797
54,6288
54,7786
54,7800
54,8375
54,9670
54,10836
54,11179
54,16439
54,17828
54,18333
54,18551
54,19482
54,20256
54,20754
55,31
55,1752
55,1760
55,2347
55,2460
55,4362
55,5207
55,6758
55,7578
55,8056
55,9670
55,15778
55,19323
55,20148
56,32
56,612
56,1562
56,1575
56,1726
56,2073
56,2317
56,2476
56,2663
56,2713
56,2930
56,3827
56,3838
56,4605
56,5181
56,5413
56,10654
56,11460
56,12021
56,12280
56,15534
57,32
57,612
57,1562
57,1909
57,2073
57,2425
57,2663
57,2713
57,3827
57,7667
57,10926
57,12919
57,13490
57,14015
57,14426
57,15444
58,33
58,2918
58,2961
58,2991
58,3435
58,3719
58,4757
58,7718
58,8063
58,13355
58,15172
58,16061
58,16587
58,20074
59,34
59,133
59,437
59,540
59,556
59,890
59,959
59,1144
59,1768
59,1871
59,2537
59,2538
59,3213
59,3289
59,4730
59,6983
59,7787
59,8434
59,9087
59,9120
59,9563
59,9935
59,10084
59,10940
59,12041
59,14264
59,14344
59,15919
59,17104
59,17723
59,17784
59,18962
59,20071
59,20156
59,21864
59,21869
59,21922
60,34
60,1144
60,2537
60,2538
60,2833
60,4284
60,10084
61,35
61,5859
61,6695
61,7430
61,8234
61,12358
61,20304
62,35
62,5381
62,5859
62,6695
62,7430
62,8234
62,12129
62,12245
62,12358
62,13965
62,14641
62,15288
62,18070
62,18285
62,18288
62,18689
62,20858
63,36
64,37
64,2258
64,2893
64,7581
64,7618
64,13070
64,16858
64,19033
65,37
65,869
65,2258
65,2430
65,2754
65,2893
65,3624
65,7579
65,7580
65,7581
65,7939
65,7940
65,7941
65,7942
65,7943
65,8341
65,12249
65,12438
65,13070
65,19033
65,19582
66,37
66,2430
66,3624
67,38
67,458
67,596
67,5410
67,6400
67,10909
67,11075
67,11761
67,12253
67,12866
67,13212
67,17803
67,17843
67,18199
67,20144
67,20145
67,20768
68,38
68,596
68,10909
68,11761
68,13212
68,20144
69,39
69,2446
69,19894
70,40
70,7447
70,8745
70,11581
70,11882
70,13367
70,18379
70,19184
71,40
71,1071
71,1165
71,6912
71,9435
71,11955
71,17132
71,17877
71,21480
72,40
72,130
72,1071
72,1118
72,1165
72,1627
72,3557
72,3669
72,3672
72,3673
72,4144
72,5923
72,6079
72,7894
72,13315
72,13873
72,17596
72,17605
72,18523
72,19571
72,20079
73,41
73,323
73,570
73,2573
73,2574
73,9051
73,9174
73,10779
73,12823
73,15239
73,16265
73,16682
73,16762
73,17447
73,20522
73,21580
73,21633
74,41
74,323
74,570
74,1196
74,10779
74,16265
74,16580
74,21633
75,42
75,43
75,746
75,1096
75,1697
75,3010
75,4852
75,9528
76,42
76,43
76,746
76,1096
76,1697
76,3010
76,4852
76,5577
76,9528
76,9837
76,15446
76,16497
77,42
77,5577
77,9837
78,44
78,1674
78,8482
78,8896
78,12188
78,12240
78,17327
78,20303
78,21129
79,44
79,1929
79,3699
79,4163
79,4940
79,6275
79,6374
79,6475
79,8613
79,11077
79,11278
79,11334
79,14072
79,14354
79,14663
79,16993
79,17871
79,19061
79,19120
79,19494
79,21113
80,45
80,46
80,236
80,331
80,338
80,466
80,489
80,920
80,925
80,979
80,1240
80,1272
80,1758
80,1866
80,2385
80,2530
80,2655
80,2975
80,3332
80,3722
80,3973
80,4673
80,4982
80,5132
80,5170
80,5171
80,5187
80,5188
80,5189
80,5200
80,5223
80,5255
80,5315
80,5436
80,5475
80,5768
80,5896
80,5930
80,6003
80,6170
80,6549
80,6608
80,6982
80,7111
80,7285
80,7327
80,7515
80,7516
80,7517
80,7844
80,8067
80,8219
80,8391
80,8456
80,8549
80,8750
80,8770
80,8879
80,8932
80,9037
80,9062
80,9109
80,9183
80,9204
80,9243
80,9590
80,9652
80,9688
80,9842
80,9870
80,9899
80,9958
80,10182
80,10249
80,10456
80,10627
80,10664
80,10839
80,10982
80,11214
80,11814
80,13495
80,13565
80,13836
80,13886
80,13980
80,14057
80,15016
80,15050
80,15076
80,15151
80,15291
80,15548
80,15549
80,15745
80,16101
80,16230
80,16345
80,16464
80,16483
80,16523
80,16560
80,16583
80,16933
80,17006
80,18693
80,18750
80,18836
80,19057
80,19499
80,20442
80,20466
80,20760
80,21089
80,21355
80,21437
81,47
81,1824
81,5066
81,5251
81,7791
81,9999
81,12386
81,15027
81,15277
81,15354
81,16561
81,17293
81,18547
81,19189
81,21303
81,21515
81,21632
82,47
82,70
82,3668
82,4952
82,8777
82,15057
82,15508
82,20706
83,48
83,58
83,138
83,200
83,215
83,227
83,471
83,1305
83,1362
83,2582
83,3351
83,6872
83,9266
83,9823
83,11684
83,12739
83,13213
83,16973
83,17809
83,17810
83,19527
84,49
84,4644
85,49
85,915
85,1363
85,4109
85,4463
85,4644
85,12767
86,50
87,50
87,52
87,755
87,1076
87,1100
87,1753
87,2054
87,2314
87,2495
87,3185
87,4106
87,5367
87,6077
87,6808
87,8252
87,8421
87,9820
87,10922
87,11854
87,13005
87,13196
87,13427
87,15215
87,19478
87,19865
87,20434
87,20559
88,50
88,52
88,528
88,755
88,1076
88,1100
88,1504
88,1753
88,2054
88,2149
88,2495
88,2816
88,3185
88,4106
88,5948
88,6908
88,8313
88,8421
88,11380
88,13628
88,15614
88,17921
88,19384
88,21674
89,51
89,468
89,2721
89,6770
89,6854
89,11693
89,14597
89,21861
90,53
90,2343
90,2494
90,4397
90,9038
90,9451
90,11767
90,12976
90,13004
90,15155
90,15799
90,16530
90,17112
90,20918
91,53
91,2343
92,54
92,4279
93,54
93,1323
93,2746
93,2757
93,2783
93,4279
93,5987
93,19419
94,54
95,54
95,2783
95,4279
95,4286
95,21008
95,21079
96,54
97,54
97,18764
98,54
98,2308
99,54
99,2308
99,4279
99,12017
99,12900
99,13297
99,14983
99,16056
99,16190
99,16836
99,18764
99,19159
99,20502
99,20534
99,20814
99,21008
99,21079
100,55
100,8554
101,56
101,1631
101,2078
101,3004
101,3975
101,7303
101,7525
101,7544
101,8336
101,9380
101,12623
101,15913
101,20132
102,56
103,56
103,7471
103,15900
104,57
104,1145
104,6039
104,15038
105,57
105,773
105,983
105,1145
105,2246
105,3807
105,4059
105,6039
105,6745
105,9858
105,11110
105,11148
105,13446
105,14434
105,16902
105,19673
106,59
106,726
106,2420
106,4672
106,6319
106,8539
106,9056
106,10297
106,12621
106,12993
106,14734
106,16447
106,19258
107,59
107,2420
107,4672
107,6319
107,8539
107,10297
107,12621
108,59
108,256
108,355
108,617
108,2065
108,2067
108,2130
108,2307
108,4406
108,4426
108,4521
108,8599
108,9753
108,10154
108,10366
108,11084
108,11292
108,14563
108,19942
109,59
109,569
109,726
109,785
109,971
109,3338
109,3339
109,3399
109,4275
109,4998
109,6109
109,7117
109,7268
109,7462
109,7825
109,8091
109,8516
109,9754
109,10297
109,10480
109,10481
109,10622
109,10709
109,12143
109,12355
109,13560
109,14163
109,14704
109,15309
109,15368
109,15704
109,16766
109,17794
109,19517
109,19689
109,21343
109,21460
110,59
110,971
110,3339
110,7268
110,7509
110,8516
110,17794
110,20702
111,59
112,59
112,2420
112,2847
112,3399
112,4998
112,7462
112,7509
112,12355
112,13577
112,15309
112,15368
112,20702
112,21460
113,60
113,974
113,2681
113,5738
114,60
114,974
114,2681
114,3205
114,5738
114,5808
114,8703
114,9773
114,12531
114,14306
114,18397
115,61
115,593
115,1010
115,1237
115,3625
115,6664
115,7719
115,9167
115,9602
115,11449
115,12924
115,16124
115,18457
115,20232
115,20831
115,21868
116,63
116,3856
116,9207
116,13757
116,13761
116,19450
117,63
117,7031
117,12817
117,18870
117,19261
118,63
118,3856
118,13761
118,19450
119,64
120,64
120,1931
120,2272
120,2714
120,4119
120,4265
120,7711
120,7739
120,9393
120,9399
120,9841
120,12004
120,12248
120,13024
120,14205
120,14638
120,14733
120,18216
120,19198
120,19515
121,65
122,65
123,65
124,65
125,65
126,65
126,203
126,9043
126,15818
127,66
127,1124
127,1709
127,1950
127,3731
127,5055
127,6077
127,6146
127,6665
127,11314
128,66
128,1473
128,1709
128,2546
128,6665
128,8774
128,8817
128,11583
128,11785
128,14947
128,15624
128,15625
128,20648
128,21757
129,66
129,595
129,936
129,937
129,1473
129,1709
129,2741
129,5323
129,5525
129,5624
129,6540
129,7673
129,8155
129,8817
129,12395
129,13302
129,13337
129,14087
129,15196
129,15473
129,17812
129,18379
129,19105
130,67
130,13111
131,67
131,4469
131,8943
131,13111
131,15501
131,19849
132,67
132,2095
132,5093
132,10284
132,13111
132,13917
132,14085
132,14584
132,15861
132,17598
132,20406
133,68
133,135
133,1343
133,2039
133,3853
133,4191
133,4207
133,6816
133,8192
133,9576
133,9577
133,9594
133,11122
133,13769
133,13918
133,14065
133,14085
133,14086
133,15425
133,15610
133,15956
133,17989
133,21347
134,69
134,3117
134,5809
134,6452
134,7765
134,9545
134,10431
134,11507
134,13690
135,69
135,2050
135,2051
135,2731
135,4460
135,6671
135,6682
135,6706
135,8988
135,9992
135,9996
135,10058
135,10469
135,11281
135,11403
135,13443
135,13715
135,14607
135,14669
135,14742
135,19519
135,21859
136,69
136,3117
136,5809
136,6452
136,13690
137,70
137,1328
137,3764
137,5164
137,12499
137,16509
138,70
138,1328
138,3746
138,5066
138,6466
138,10865
138,16728
138,16965
139,71
139,2480
139,2642
139,6171
139,7160
139,10484
139,14853
139,14970
139,15359
139,16605
140,72
140,537
141,72
141,73
141,580
141,2401
141,2738
141,4051
141,4118
141,4906
141,5844
141,8818
141,8820
141,10835
141,12470
141,16922
141,18605
141,20752
142,72
142,73
142,3325
142,3335
142,3657
142,4051
142,5359
142,8831
142,9257
142,14850
142,14946
142,14963
143,74
144,75
144,1490
144,1550
144,2876
145,75
145,1550
145,9722
145,10382
146,76
146,677
146,3341
146,4375
146,4649
146,4949
146,6097
146,8698
146,8892
146,9842
146,11191
146,11219
146,12548
146,15291
146,18873
146,19114
147,77
147,893
147,1332
147,3360
147,7651
147,7652
147,13793
148,77
148,893
148,1332
148,3360
148,4817
148,8510
148,9539
148,10985
148,11149
148,13273
148,17157
148,17623
148,17904
148,19168
149,78
149,451
149,1764
149,3391
149,3742
149,11667
149,14707
149,16650
149,18047
149,19088
149,21914
150,78
150,451
150,1764
150,2139
150,3391
150,3742
150,6193
150,11667
150,14707
150,16650
150,18047
150,19088
150,21300
150,21914
151,79
151,1341
151,1370
151,4113
151,4682
151,16205
152,79
153,79
153,1360
153,1370
153,1381
153,2875
153,3349
153,3638
153,4113
153,8772
153,11366
153,12397
153,12398
153,21226
153,21690
154,80
154,10987
154,11152
155,80
155,600
155,1629
155,1953
155,2014
155,2831
155,2832
155,3683
155,5976
155,5988
155,11250
155,11781
155,18738
155,18746
155,18921
155,18952
155,19368
155,20167
156,81
156,11851
157,81
157,379
157,1382
157,1387
157,11851
158,81
158,5204
158,7235
158,11851
158,13579
159,82
159,396
159,488
159,925
159,2324
159,2586
159,2911
159,3496
159,3961
159,5433
159,7021
159,10264
159,12731
159,14554
159,15268
159,15701
159,17224
159,18541
159,19045
159,19656
160,82
160,2324
160,2586
160,2644
160,2911
160,3496
160,12731
160,13224
160,15816
160,17898
160,18116
160,18541
161,83
161,84
161,2060
162,85
162,242
162,254
162,2145
162,2614
162,4243
162,4828
162,5206
162,5643
162,5891
162,6190
162,9408
162,11095
162,11236
162,19159
162,20502
163,85
163,242
163,243
163,1125
163,1269
163,1846
163,2145
163,2614
163,2845
163,3064
163,3146
163,3401
163,3816
163,3899
163,4828
163,5206
163,5218
163,5643
163,5891
163,6356
163,9408
163,9410
163,9542
163,10568
163,10617
163,11573
163,12329
163,12484
163,13904
163,13906
163,13945
163,18305
163,18899
163,20182
163,21230
164,85
164,254
164,2145
164,2614
164,5206
165,86
165,4265
165,13208
166,87
166,1089
166,1427
166,1999
166,2433
166,2825
166,3818
166,3965
166,4124
166,4126
166,4719
166,5776
166,6021
166,6333
166,7336
166,7387
166,7862
166,9076
166,9226
166,10355
166,11868
166,12535
166,12941
166,12942
166,15261
166,15992
166,18308
166,18658
166,19938
166,20194
166,20931
167,87
167,131
167,786
167,1427
167,1428
167,1659
167,1999
167,2825
167,3341
167,3965
167,4124
167,4773
167,4949
167,5776
167,6333
167,6486
167,7336
167,7387
167,7414
167,8217
167,8898
167,9462
167,10355
167,12183
167,12535
167,12941
167,13491
167,14443
167,15261
167,17753
167,18658
167,20669
167,20931
167,21431
168,88
168,1137
168,3388
168,3693
168,5101
169,88
169,5101
170,89
170,436
170,490
170,611
170,2278
170,2348
170,2415
170,2715
170,2880
170,2935
170,3124
170,3258
170,3404
170,4814
170,5609
170,6195
170,6526
170,7229
170,7778
170,9562
170,10199
170,10394
170,10919
170,12161
170,13271
170,13613
170,14790
170,14884
170,15435
170,15820
170,16266
170,18596
170,20430
170,21534
171,91
171,8358
172,91
172,1923
172,2347
172,2724
172,2760
172,3370
172,6439
172,7847
172,9434
172,11953
172,14736
172,15754
172,18733
172,20413
172,21493
173,92
173,3377
173,3422
173,4208
173,4921
174,92
174,343
174,3377
174,3422
174,4208
174,4921
174,15993
174,17597
175,93
175,550
175,678
175,759
175,1269
175,1310
175,1542
175,1649
175,1905
175,1942
175,2134
175,2146
175,3146
175,3228
175,3238
175,3401
175,3426
175,3816
175,5218
175,5262
175,5972
175,6127
175,6269
175,6772
175,7594
175,7734
175,8010
175,8417
175,9222
175,9432
175,10374
175,10776
175,10864
175,10925
175,11659
175,12263
175,13830
175,14423
175,17552
175,18308
176,93
176,393
176,550
176,1310
176,1756
176,1905
176,1942
176,2002
176,2016
176,2019
176,2134
176,2249
176,2515
176,2817
176,3183
176,3238
176,3498
176,3499
176,3950
176,4006
176,4046
176,4139
176,4143
176,4148
176,4451
176,5035
176,5036
176,5744
176,6365
176,6754
176,6831
176,7267
176,9302
176,10614
176,10655
176,11230
176,12068
176,13843
176,17124
176,17182
176,17256
176,17705
176,17750
176,18484
176,19327
176,19831
176,19947
177,93
177,420
177,1310
177,1905
177,1942
177,3146
177,4231
177,5252
177,5372
177,5373
177,6150
177,6272
177,6428
177,7165
177,7235
177,7454
177,8009
177,8451
177,8814
177,8937
177,9209
177,10313
177,10659
177,10672
177,11134
177,11409
177,11526
177,11873
177,15566
177,17593
177,19756
177,20497
177,21891
178,94
178,1889
178,2428
178,2498
178,3911
178,8371
178,8752
178,9723
178,11309
178,13414
178,13416
178,14755
179,95
179,895
179,898
179,2163
179,6978
179,7052
179,7245
179,12346
179,13852
179,19220
180,95
180,1524
180,3470
180,4950
180,7053
180,9134
180,11637
180,19220
181,95
181,894
181,895
181,898
181,1486
181,2163
181,2214
181,3566
181,6468
181,8217
181,8843
181,13491
181,14443
181,14858
181,21859
182,96
182,454
182,794
182,2481
182,4425
182,4485
182,4551
182,9092
182,14219
182,14594
183,96
183,445
183,454
183,2481
183,4425
183,4485
183,4551
183,7628
183,9092
183,9679
183,12141
183,12734
183,14665
183,15718
183,17881
183,18526
183,19524
183,20421
183,21229
183,21317
183,21321
183,21367
184,96
184,218
184,233
184,445
184,454
184,470
184,719
184,978
184,1160
184,2120
184,2481
184,2510
184,2950
184,2986
184,4425
184,4485
184,4551
184,4795
184,7188
184,8449
184,9092
184,10855
184,12734
184,14594
184,17855
184,17856
184,17881
184,19770
184,20052
184,20397
184,20421
184,21317
185,97
186,97
187,98
187,534
187,2113
187,2852
187,7773
187,10514
187,17931
187,17932
187,18444
188,99
188,2444
188,16680
189,99
189,608
189,1780
189,2287
189,2811
189,2881
189,3173
189,3882
189,3910
189,4151
189,5005
189,5507
189,5801
189,5816
189,6462
189,8026
189,8874
189,9749
189,9825
189,10073
189,10321
189,11506
189,13091
189,13376
189,17375
189,17378
189,19351
189,19353
189,21723
190,100
190,101
190,1017
190,1793
190,5163
190,5417
190,7348
190,8169
190,10345
190,10815
190,13296
190,15211
190,15839
190,18483
191,100
191,101
192,100
192,101
192,5153
192,7777
192,13916
193,102
193,792
193,1270
193,2305
193,3546
193,4055
193,4413
193,5087
193,5479
193,5914
193,5963
193,6123
193,6656
193,6858
193,7959
193,7968
193,7969
193,8682
193,8683
193,10268
193,10739
193,11006
193,11758
193,12464
193,12503
193,12783
193,13751
193,14204
193,14226
193,14299
193,14525
193,15490
193,16002
193,16160
193,16469
193,18906
193,18937
193,18968
193,19060
193,19099
193,19972
193,20173
193,20757
193,21407
193,21432
194,102
194,792
195,103
195,104
195,763
195,1326
195,1470
195,1477
195,1478
195,1779
195,2639
195,2675
195,3343
195,3578
195,6198
195,6199
195,6200
195,6246
195,6248
195,6850
195,6859
195,7841
195,8918
195,8919
195,8920
195,8921
195,8922
195,9416
195,10035
195,12098
195,13559
195,14738
195,17234
195,17587
195,18275
195,19506
195,21849
195,21850
196,103
196,104
196,799
196,886
196,960
196,1326
196,2639
196,3343
196,3483
196,5203
196,6950
196,7841
196,10339
196,10992
196,13849
196,15532
196,17829
196,18351
196,18633
196,18974
197,104
197,763
197,1326
197,1779
197,2675
197,6199
197,6200
197,8918
197,8919
197,13559
198,105
198,911
198,1873
198,2516
198,2764
198,2766
198,3193
198,3632
198,4938
198,6704
198,7437
198,11342
198,13470
198,15616
198,16461
198,16579
199,105
199,9711
199,14116
199,19370
200,106
200,1834
200,3102
200,5211
200,5274
200,6293
200,10076
200,10577
200,11448
200,16838
200,17508
200,21832
200,21894
201,107
201,182
201,367
201,406
201,614
201,1361
201,1710
201,2339
201,3047
201,3821
201,3861
201,4150
201,4731
201,5732
201,6650
201,7234
201,7340
201,7356
201,9313
201,9820
201,11854
201,13427
201,13889
201,14681
201,15215
201,16420
201,16647
201,20891
201,21188
202,107
202,2912
202,3073
202,3959
202,4738
202,6238
202,6276
202,6316
202,11414
202,13030
202,13791
202,13842
202,15007
202,15351
202,19765
202,20537
203,108
203,12267
203,12270
203,12982
203,13051
203,15533
203,18484
204,108
204,12267
204,12272
204,12273
204,15162
204,18484
204,18817
205,109
205,6871
205,13027
206,109
206,478
206,721
206,800
206,1443
206,3225
206,5583
206,6871
206,8202
206,9334
206,13782
206,15073
206,15919
206,20769
207,110
207,1321
207,3559
207,6118
207,7690
207,12460
207,12738
207,15954
207,16512
208,111
208,914
208,935
208,1080
208,1081
208,1464
208,1868
208,2502
208,2616
208,2758
208,4799
208,5550
208,8110
208,8132
208,8566
208,8765
208,8771
208,8787
208,10777
208,11241
208,12068
208,12151
208,12441
208,13218
208,14033
208,15472
208,15814
208,16723
208,18682
208,18891
208,19638
208,19798
208,21556
209,112
209,542
209,627
209,1505
209,2008
209,2014
209,2126
209,2219
209,3049
209,4095
209,5235
210,112
210,334
210,627
210,1505
210,1538
210,1590
210,3049
210,4095
210,6381
210,8134
210,8765
210,10557
210,10571
210,10604
210,10777
210,11808
210,12068
210,16568
210,17720
210,17780
210,19909
210,20949
210,21283
211,112
211,1505
211,3049
211,4095
211,6381
211,8134
211,10557
212,113
212,1538
212,9907
212,10344
213,113
213,373
213,732
213,1073
213,1589
213,2138
213,2219
213,2418
213,2434
213,2449
213,2513
213,2526
213,2540
213,2605
213,2607
213,2908
213,3164
213,3208
213,3329
213,3488
213,3739
213,4192
213,4557
213,4805
213,5233
213,5297
213,5438
213,6355
213,7256
213,7521
213,7663
213,7880
213,9229
213,9341
213,9436
213,9468
213,9475
213,10066
213,12041
213,13072
213,13082
213,13097
213,13098
213,13238
213,13314
213,13862
213,13872
213,13892
213,14254
213,14307
213,14433
213,14467
213,15159
213,15564
213,15950
213,16688
213,16988
213,17431
213,17669
213,17723
213,17806
213,17950
213,18400
213,19586
213,19635
213,20188
213,20276
213,20775
213,20888
213,20936
213,21097
213,21579
213,21772
213,21864
213,21869
214,114
215,114
215,729
215,730
215,2392
215,2862
215,6675
215,10451
215,13401
